iteration,fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,dataset,method,seed
1,0.035104537004763625,0.9692546764261647,14,0.5833333333333334,0.27136363636363636,-0.16699083078632948,2.3333333333333335,0.7333333333333334,0,breast_cancer,SF-EHOA,42
2,0.035104537004763625,0.9692546764261647,14,0.15555555555555556,0.676717032967033,0.6759259259259259,1.6666666666666667,0.5666666666666667,1,breast_cancer,SF-EHOA,42
3,0.035104537004763625,0.9692546764261647,14,0.12222222222222223,0.7823529411764706,0.7544642857142858,1.297048611111111,0.4742621527777778,2,breast_cancer,SF-EHOA,42
