iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,dataset,method,seed
1,0.03897069597069608,0.043513278388278426,0.9670329670329669,19,0.5059523809523809,0.3248021536870017,-0.01197503794906396,2.8,0.85,0,breast_cancer,SF-EHOA,130363
2,0.03897069597069608,0.04286401098901103,0.9670329670329669,19,0.18095238095238098,0.7286761355259809,0.6297649494580442,2.6,0.8,1,breast_cancer,SF-EHOA,130363
3,0.03897069597069608,0.04208974358974363,0.9670329670329669,19,0.17023809523809524,0.7516648764769067,0.646539027982327,2.6945340416579002,0.7806806293393647,2,breast_cancer,SF-EHOA,130363
4,0.03897069597069608,0.04171245421245426,0.9670329670329669,19,0.18452380952380953,0.7359784913202505,0.6168779673934313,2.58476421895483,0.755964996274896,3,breast_cancer,SF-EHOA,130363
5,0.03897069597069608,0.04171245421245426,0.9670329670329669,19,0.16785714285714284,0.7465157753691589,0.6556531295472816,2.4394524992153315,0.7213662968546877,4,breast_cancer,SF-EHOA,130363
6,0.03579487179487191,0.04022756410256418,0.9692307692307691,16,0.15119047619047624,0.7839366084135618,0.6814947177027493,2.2736454694219903,0.6820608178460001,0,breast_cancer,SF-EHOA,130363
7,0.03579487179487191,0.03970558608058613,0.9692307692307691,16,0.20357142857142854,0.6965792807657701,0.5880221247377455,1.9406577337573427,0.616629627523992,1,breast_cancer,SF-EHOA,130363
8,0.03295238095238107,0.03755173992674003,0.9714285714285713,14,0.12380952380952381,0.8000743279768049,0.7498797498797498,1.707323864473669,0.5649210633325312,0,breast_cancer,SF-EHOA,130363
9,0.03295238095238107,0.03665247252747261,0.9714285714285713,14,0.16428571428571428,0.7221753833112192,0.6714285714285715,1.4452368301960181,0.5057053020744289,1,breast_cancer,SF-EHOA,130363
10,0.03295238095238107,0.03610851648351657,0.9714285714285713,14,0.11785714285714285,0.789202632807509,0.7641383007236666,1.2314754478735959,0.45506690923111115,2,breast_cancer,SF-EHOA,130363
