iteration,fitness,cv_accuracy,selected_features,population_diversity,local_improvements,dataset,method,seed,fold
1,0.058563554555680665,0.9445485980919051,11,1.8109612982973882,2,breast_cancer,M-EHOA,458258,outer_2
2,0.052060367454068245,0.952464275298921,15,3.541607174649064,2,breast_cancer,M-EHOA,458258,outer_2
3,0.05170641169853773,0.9524851060284131,14,1.7476021896860001,2,breast_cancer,M-EHOA,458258,outer_2
4,0.0507476565429321,0.9524434445694289,11,1.2184127362789525,2,breast_cancer,M-EHOA,458258,outer_2
