iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.07313461538461549,0.10706153846153847,0.933119658119658,9,0.5076923076923077,0.26147546897546897,-0.03523166023166047,2.5,0.775,0,baseline,wine,IG-EHOA,458258,outer_3
2,0.07313461538461549,0.08198846153846162,0.933119658119658,9,0.21538461538461542,0.6972222222222222,0.5565302144249513,2.0,0.65,1,baseline,wine,IG-EHOA,458258,outer_3
3,0.07313461538461549,0.08198846153846162,0.933119658119658,9,0.15384615384615385,0.805050505050505,0.6281464530892449,1.5,0.525,2,baseline,wine,IG-EHOA,458258,outer_3
4,0.07257692307692318,0.07829615384615388,0.9329059829059828,8,0.23076923076923078,0.7128282828282828,0.4724025974025974,1.0,0.4,0,baseline,wine,IG-EHOA,458258,outer_3
