iteration,fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,dataset,method,seed
1,0.04263207273149759,0.9626612059951203,17,0.5266666666666666,0.31703623188405794,-0.053520625889046824,2.5,0.775,0,breast_cancer,DFA-EHOA[interaction_top_k=10],2026
2,0.04017082026257695,0.9648106192633903,16,0.22666666666666666,0.6374482019528458,0.5463440668920121,2.0,0.65,0,breast_cancer,DFA-EHOA[interaction_top_k=10],2026
3,0.03766643429766472,0.9670036017195306,15,0.18666666666666668,0.7018713450292398,0.6260683760683761,1.8843141025641028,0.5890523504273505,0,breast_cancer,DFA-EHOA[interaction_top_k=10],2026
4,0.03329557337051227,0.9714186127570583,15,0.18000000000000002,0.720172490048651,0.6376811594202898,1.5695628483835007,0.5263776244890376,0,breast_cancer,DFA-EHOA[interaction_top_k=10],2026
