iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,guidance_credit,active_guidance_fraction,dataset,method,seed,fold
1,0.05488461538461532,0.0868384615384615,0.9500000000000001,7,0.5076923076923079,0.3423232323232323,-0.015625,2.5,0.775,0,baseline,0.85,0.0,wine,ECG-EHOA,435889,outer_3
2,0.05488461538461532,0.08395769230769226,0.9500000000000001,7,0.2923076923076923,0.5818903318903319,0.4119047619047619,2.0,0.65,1,baseline,0.7224999999999999,0.0,wine,ECG-EHOA,435889,outer_3
3,0.05411538461538455,0.0782653846153846,0.9500000000000001,6,0.2923076923076923,0.5743650793650794,0.4119047619047619,1.5,0.525,0,baseline,0.7779999999999999,0.0,wine,ECG-EHOA,435889,outer_3
4,0.05411538461538455,0.07311923076923078,0.9500000000000001,6,0.3384615384615385,0.5172222222222222,0.3216318785578747,1.0,0.4,1,baseline,0.6612999999999999,0.0,wine,ECG-EHOA,435889,outer_3
