iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.04141919760030008,0.048387476565429396,0.9632129317168686,15,0.5,0.3659661063574107,-0.0044642857142858094,2.5,0.775,0,baseline,breast_cancer,DFA-EHOA,424264,outer_3
2,0.030712785901762185,0.04013918260217477,0.9736907886514187,14,0.29333333333333333,0.5640402253405349,0.4129158512720157,2.0,0.65,0,baseline,breast_cancer,DFA-EHOA,424264,outer_3
3,0.030712785901762185,0.03890393700787405,0.9736907886514187,14,0.25999999999999995,0.6069095664061338,0.47990753911806516,1.4492237731152204,0.5165372955192035,1,consolidate,breast_cancer,DFA-EHOA,424264,outer_3
4,0.030712785901762185,0.03890393700787405,0.9736907886514187,14,0.2533333333333333,0.6022549019607844,0.4910714285714284,1.2246118865576103,0.45826864775960174,2,explore,breast_cancer,DFA-EHOA,424264,outer_3
