iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.05628846153846148,0.06635769230769231,0.9493589743589744,8,0.5538461538461539,0.35850038850038846,-0.1293436293436292,2.5,0.775,0,baseline,wine,DFA-EHOA,400000,outer_3
2,0.03209615384615387,0.05967307692307694,0.9745726495726496,9,0.24615384615384622,0.6308333333333334,0.506641366223909,2.0,0.65,0,baseline,wine,DFA-EHOA,400000,outer_3
3,0.03209615384615387,0.057826923076923095,0.9745726495726496,9,0.3692307692307692,0.5388888888888889,0.23076923076923084,1.330351331360947,0.49672522189349116,1,consolidate,wine,DFA-EHOA,400000,outer_3
4,0.022865384615384562,0.04626153846153846,0.9831196581196582,8,0.3384615384615385,0.5388636363636363,0.319047619047619,1.1651756656804735,0.44836261094674557,0,explore,wine,DFA-EHOA,400000,outer_3
