iteration,fitness,cv_accuracy,selected_features,population_diversity,guard_abstained,guard_subset_balanced_accuracy,guard_full_balanced_accuracy,dataset,method,seed,fold
1,0.05333183352080991,0.9525267674873974,19,2.334553466263808,False,0.9527493491336744,0.9423063111589909,breast_cancer,G-EHOA,374165,outer_1
2,0.05333183352080991,0.9525267674873974,19,3.4406375597499905,False,0.9527493491336744,0.9423063111589909,breast_cancer,G-EHOA,374165,outer_1
3,0.049712785901762264,0.9551722701329001,16,2.623489750293086,False,0.9527493491336744,0.9423063111589909,breast_cancer,G-EHOA,374165,outer_1
4,0.049712785901762264,0.9551722701329001,16,1.7518340705648396,False,0.9527493491336744,0.9423063111589909,breast_cancer,G-EHOA,374165,outer_1
