iteration,fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,dataset,method,seed
1,0.038637362637362525,0.9670329670329672,18,0.4952380952380952,0.3583618083483236,0.007041413056450563,2.75,0.8375,0,breast_cancer,DFA-EHOA[lambda_stability=0.25],123
2,0.038637362637362525,0.9670329670329672,18,0.26071428571428573,0.6118181004459199,0.47562180120319664,2.5,0.775,1,breast_cancer,DFA-EHOA[lambda_stability=0.25],123
3,0.03395238095238086,0.9714285714285715,17,0.42738095238095236,0.4472705288155598,0.13799485758306407,3.0,0.8101873547233867,0,breast_cancer,DFA-EHOA[lambda_stability=0.25],123
4,0.03177655677655669,0.9736263736263737,17,0.4238095238095238,0.39021762517155806,0.1502565938656164,2.827886382623225,0.7710794751895964,0,breast_cancer,DFA-EHOA[lambda_stability=0.25],123
5,0.028934065934065854,0.9758241758241759,15,0.21666666666666665,0.6896661944716866,0.5566922421142371,2.523872858830794,0.712851118668967,0,breast_cancer,DFA-EHOA[lambda_stability=0.25],123
6,0.02860073260073252,0.9758241758241759,14,0.12261904761904763,0.8105472013366751,0.7484558322224824,2.191181059171281,0.6487996642937975,0,breast_cancer,DFA-EHOA[lambda_stability=0.25],123
7,0.02860073260073252,0.9758241758241759,14,0.14166666666666666,0.7689260572650112,0.7156992544073584,1.8723646510173642,0.5860046564332435,1,breast_cancer,DFA-EHOA[lambda_stability=0.25],123
8,0.02860073260073252,0.9758241758241759,14,0.13571428571428573,0.7821461938044756,0.7266733266733267,1.5868716361979929,0.5306746558889495,2,breast_cancer,DFA-EHOA[lambda_stability=0.25],123
