iteration,fitness,cv_accuracy,selected_features,population_diversity,dataset,method,seed,fold
1,0.052226372430200264,0.9519598931681479,14,1.584811744766195,breast_cancer,A-EHOA,424264,outer_1
2,0.048075175060597886,0.9554796211509112,12,3.092622244387364,breast_cancer,A-EHOA,424264,outer_1
3,0.048075175060597886,0.9554796211509112,12,2.4982713319206833,breast_cancer,A-EHOA,424264,outer_1
4,0.048075175060597886,0.9554796211509112,12,2.3746353050001696,breast_cancer,A-EHOA,424264,outer_1
