iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.06411538461538452,0.08693846153846156,0.9414529914529915,8,0.5384615384615385,0.29434343434343435,-0.07717803030303072,2.5,0.775,0,baseline,wine,IG-EHOA,479583,outer_2
2,0.06411538461538452,0.08693846153846156,0.9414529914529915,8,0.3230769230769231,0.5244444444444445,0.35369318181818177,2.0,0.65,1,baseline,wine,IG-EHOA,479583,outer_2
3,0.06411538461538452,0.07990384615384619,0.9414529914529915,8,0.3538461538461538,0.5208225108225107,0.2921401515151516,1.5,0.525,2,baseline,wine,IG-EHOA,479583,outer_2
4,0.06411538461538452,0.07990384615384619,0.9414529914529915,8,0.43076923076923074,0.3121031746031746,0.10256410256410253,1.0,0.4,3,baseline,wine,IG-EHOA,479583,outer_2
