iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.035080989876265345,0.03893400824896879,0.9709619630879475,19,0.5133333333333334,0.2985219471603911,-0.02959529327865984,2.5,0.775,0,baseline,breast_cancer,SF-EHOA,387298,outer_1
2,0.035080989876265345,0.037753055868016416,0.9709619630879475,19,0.22666666666666666,0.7013142639206712,0.5221139430284857,2.0,0.65,1,baseline,breast_cancer,SF-EHOA,387298,outer_1
3,0.035080989876265345,0.03663877015373072,0.9709619630879475,19,0.2533333333333333,0.6487761894855717,0.485930735930736,1.487019155844156,0.522836525974026,2,consolidate,breast_cancer,SF-EHOA,387298,outer_1
4,0.031815898012748325,0.035328608923884446,0.9735866350039579,17,0.24666666666666667,0.6563794532444417,0.4958212209302324,1.243509577922078,0.461418262987013,0,explore,breast_cancer,SF-EHOA,387298,outer_1
