iteration,fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,dataset,method,seed
1,0.040479853479853584,0.9648351648351647,17,0.5059523809523809,0.3190034391709776,-0.012537597903451658,2.75,0.8375,0,breast_cancer,DFA-EHOA[bootstrap_count=8],2026
2,0.040479853479853584,0.9648351648351647,17,0.17261904761904764,0.7572475443266552,0.6390977443609023,2.5,0.775,1,breast_cancer,DFA-EHOA[bootstrap_count=8],2026
3,0.040479853479853584,0.9648351648351647,17,0.15119047619047615,0.7886012939604798,0.6814947177027493,2.9497514812376564,0.7902501645819618,2,breast_cancer,DFA-EHOA[bootstrap_count=8],2026
4,0.040479853479853584,0.9648351648351647,17,0.20238095238095238,0.7265211341453578,0.5719321806278328,2.8637470964467058,0.7687340017694657,3,breast_cancer,DFA-EHOA[bootstrap_count=8],2026
5,0.040479853479853584,0.9648351648351647,17,0.10952380952380955,0.8438079777365489,0.7618328515338482,2.673978904107779,0.7305606231539366,4,breast_cancer,DFA-EHOA[bootstrap_count=8],2026
6,0.040479853479853584,0.9648351648351647,17,0.2023809523809524,0.7409809635716794,0.5642515379357484,2.4706591376314697,0.6917252591732317,5,breast_cancer,DFA-EHOA[bootstrap_count=8],2026
7,0.034285714285714405,0.9714285714285713,18,0.155952380952381,0.7728232212377358,0.6739434793881256,2.205166337461487,0.6460799833157663,0,breast_cancer,DFA-EHOA[bootstrap_count=8],2026
8,0.03177655677655669,0.9736263736263737,17,0.20595238095238097,0.7183471984591633,0.5661305997053199,1.7373198375918362,0.5567241588731564,0,breast_cancer,DFA-EHOA[bootstrap_count=8],2026
