iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.031115384615384642,0.047323076923076954,0.9747863247863248,8,0.5384615384615385,0.3018337218337218,-0.07717803030303072,2.5,0.775,0,baseline,wine,SF-EHOA,412310,outer_1
2,0.022096153846153793,0.03749230769230767,0.9831196581196582,7,0.27692307692307694,0.611111111111111,0.43965517241379315,2.0,0.65,0,baseline,wine,SF-EHOA,412310,outer_1
3,0.01363461538461536,0.026807692307692275,0.9916666666666667,7,0.18461538461538465,0.7291666666666667,0.6235521235521237,1.506309956934957,0.5260516594891596,0,explore,wine,SF-EHOA,412310,outer_1
4,0.01363461538461536,0.0238153846153846,0.9916666666666667,7,0.16923076923076924,0.7148809523809523,0.6614583333333333,1.2531549784674785,0.4630258297445798,1,explore,wine,SF-EHOA,412310,outer_1
