iteration,fitness,cv_accuracy,selected_features,population_diversity,dataset,method,seed,fold
1,0.0477604049493814,0.9578177727784026,18,2.3424672404207314,breast_cancer,EHOA,374165,outer_2
2,0.0477604049493814,0.9578177727784026,18,3.3902525096952947,breast_cancer,EHOA,374165,outer_2
3,0.0477604049493814,0.9578177727784026,18,2.6705848840351925,breast_cancer,EHOA,374165,outer_2
4,0.041876265466816734,0.9630879473399158,16,1.8663975365767942,breast_cancer,EHOA,374165,outer_2
