iteration,fitness,cv_accuracy,selected_features,population_diversity,dataset,method,seed,fold
1,0.041413339393123326,0.9625454484244546,13,2.047092486845925,breast_cancer,A-EHOA,400000,outer_1
2,0.041413339393123326,0.9625454484244546,13,2.4603304853766406,breast_cancer,A-EHOA,400000,outer_1
3,0.041413339393123326,0.9625454484244546,13,2.0089179785238165,breast_cancer,A-EHOA,400000,outer_1
4,0.041413339393123326,0.9625454484244546,13,1.60732831551008,breast_cancer,A-EHOA,400000,outer_1
