iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,dataset,method,seed
1,0.03318264494126572,0.0604813613111027,0.9719211822660098,7,0.4917582417582418,0.4011266511266512,-0.0016680118375034247,2.8,0.85,0,wine,DFA-EHOA,130363
2,0.03318264494126572,0.047405314513073143,0.9719211822660098,7,0.24450549450549455,0.6518849206349208,0.5019639494215766,2.6,0.8,1,wine,DFA-EHOA,130363
3,0.03318264494126572,0.044596414361500594,0.9719211822660098,7,0.3873626373626374,0.4009070294784581,0.2109765940274415,2.3774478194928554,0.7476508145305059,2,wine,DFA-EHOA,130363
4,0.03318264494126572,0.0444650672603259,0.9719211822660098,7,0.33241758241758246,0.5207135126777984,0.33294460641399415,2.313137597953265,0.7265996900160299,3,wine,DFA-EHOA,130363
5,0.03318264494126572,0.0444650672603259,0.9719211822660098,7,0.271978021978022,0.5998350855493714,0.45422740524781346,2.224908232866358,0.6968422742442306,4,wine,DFA-EHOA,130363
6,0.03318264494126572,0.0444650672603259,0.9719211822660098,7,0.271978021978022,0.5792375283446711,0.45584271444426827,2.075321179368658,0.6571526736409319,5,wine,DFA-EHOA,130363
7,0.03318264494126572,0.04291999810534296,0.9719211822660098,7,0.3516483516483517,0.5351911976911977,0.2796536796536796,1.8219774728012121,0.601125849807479,6,wine,DFA-EHOA,130363
8,0.03318264494126572,0.04291999810534296,0.9719211822660098,7,0.30769230769230765,0.5036757884972171,0.38095238095238104,1.6196810440929137,0.5521151227059373,7,wine,DFA-EHOA,130363
9,0.03318264494126572,0.04291999810534296,0.9719211822660098,7,0.2692307692307692,0.6071995464852608,0.45833333333333337,1.4311289835849184,0.5054926575068148,8,wine,DFA-EHOA,130363
10,0.03318264494126572,0.041055987116331974,0.9719211822660098,7,0.3571428571428572,0.46016929499072357,0.2846560846560847,1.2155644917924593,0.4527463287534074,9,wine,DFA-EHOA,130363
