iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.03829846269216356,0.041454968128983846,0.9656917885264341,13,0.5266666666666667,0.30779249011857707,-0.05352062588904705,2.5,0.775,0,baseline,breast_cancer,IG-EHOA,387298,outer_1
2,0.03829846269216356,0.040868616422947084,0.9656917885264341,13,0.26,0.5901611872819303,0.47999999999999976,2.0,0.65,1,baseline,breast_cancer,IG-EHOA,387298,outer_1
3,0.03825721784776909,0.040585451818522696,0.9657334499854184,13,0.38666666666666666,0.46338994720001586,0.2261163494040206,1.5,0.525,0,baseline,breast_cancer,IG-EHOA,387298,outer_1
4,0.03246194225721781,0.03739782527184099,0.97360746573345,19,0.36,0.45394915541974373,0.2767857142857141,1.0,0.4,0,baseline,breast_cancer,IG-EHOA,387298,outer_1
