iteration,fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,dataset,method,seed
1,0.021591322470632814,0.9859605911330049,10,0.4945054945054945,0.3411885733314305,0.01098901098901095,2.75,0.8375,0,wine,DFA-EHOA,8675309
2,0.021591322470632814,0.9859605911330049,10,0.2802197802197802,0.6169282106782107,0.4259740259740261,2.5,0.775,1,wine,DFA-EHOA,8675309
3,0.021591322470632814,0.9859605911330049,10,0.3846153846153847,0.5489121989121989,0.15032679738562083,3.0,0.8133848667672198,2,wine,DFA-EHOA,8675309
4,0.01903978779840841,0.9862068965517242,7,0.4505494505494506,0.3530251494537208,0.09353741496598644,2.9570421245421246,0.7888226989513755,0,wine,DFA-EHOA,8675309
5,0.01903978779840841,0.9862068965517242,7,0.43681318681318676,0.44886363636363635,0.11822108462645986,2.6456812397195937,0.7298985176826207,1,wine,DFA-EHOA,8675309
6,0.012456043956043935,0.9928571428571429,7,0.27472527472527475,0.5589569160997732,0.44973544973544977,2.3298674818866587,0.6702870691791207,0,wine,DFA-EHOA,8675309
7,0.012456043956043935,0.9928571428571429,7,0.2884615384615385,0.5774144506287363,0.42286348501664817,1.969066968980553,0.6022201801970051,1,wine,DFA-EHOA,8675309
8,0.012456043956043935,0.9928571428571429,7,0.1840659340659341,0.6941326530612245,0.6306387490060958,1.6423585166010228,0.5405663481261891,2,wine,DFA-EHOA,8675309
