iteration,fitness,cv_accuracy,selected_features,population_diversity,local_improvements,dataset,method,seed,fold
1,0.03859615384615384,0.9664529914529915,7,2.106283527772354,2,wine,M-EHOA,424264,outer_3
2,0.03782692307692307,0.9664529914529915,6,1.4213888767907248,2,wine,M-EHOA,424264,outer_3
3,0.03782692307692307,0.9664529914529915,6,1.003421363386196,2,wine,M-EHOA,424264,outer_3
4,0.03782692307692307,0.9664529914529915,6,1.712144957382947,2,wine,M-EHOA,424264,outer_3
