iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.043188976377952666,0.04959377577802772,0.9631087780694081,20,0.4666666666666667,0.3808767319636885,0.06517094017093994,2.5,0.775,0,baseline,breast_cancer,IG-EHOA,479583,outer_3
2,0.043188976377952666,0.04771916010498683,0.9631087780694081,20,0.31333333333333335,0.5767760309865573,0.3568691844553913,2.0,0.65,1,baseline,breast_cancer,IG-EHOA,479583,outer_3
3,0.043188976377952666,0.04654233220847392,0.9631087780694081,20,0.3866666666666666,0.520750380054728,0.18979325758986765,1.5,0.525,2,baseline,breast_cancer,IG-EHOA,479583,outer_3
4,0.03235883014623167,0.04106359205099358,0.9737116193809108,19,0.37333333333333335,0.4797649013838945,0.25120342307006593,1.0,0.4,0,baseline,breast_cancer,IG-EHOA,479583,outer_3
