iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.07124999999999987,0.10494999999999995,0.9326923076923078,6,0.49230769230769234,0.25702380952380954,-0.025641025641025772,2.5,0.775,0,baseline,wine,SF-EHOA,400000,outer_2
2,0.07124999999999987,0.09850384615384611,0.9326923076923078,6,0.24615384615384617,0.6280555555555556,0.5047619047619049,2.0,0.65,1,baseline,wine,SF-EHOA,400000,outer_2
3,0.07026923076923086,0.07673076923076923,0.9329059829059828,5,0.2,0.6543650793650794,0.599146110056926,1.537009724857685,0.5311682874762809,0,explore,wine,SF-EHOA,400000,outer_2
4,0.07026923076923086,0.07633846153846158,0.9329059829059828,5,0.23076923076923078,0.6267857142857143,0.5383522727272727,1.2685048624288426,0.46558414373814044,1,explore,wine,SF-EHOA,400000,outer_2
