iteration,fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,dataset,method,seed
1,0.05467847669571806,0.9509852216748769,8,0.46703296703296704,0.3327368068439497,0.060374149659863985,2.75,0.8375,0,wine,SF-EHOA,8675309
2,0.03342648730579759,0.9716748768472907,7,0.239010989010989,0.6794642857142856,0.49958519993363204,2.5,0.775,0,wine,SF-EHOA,8675309
3,0.03342648730579759,0.9716748768472907,7,0.17582417582417587,0.7661886724386725,0.620870357712463,2.840322835059677,0.778091426117742,1,wine,SF-EHOA,8675309
4,0.03342648730579759,0.9716748768472907,7,0.1401098901098901,0.7888180272108845,0.7111268449430859,2.7252230657558023,0.7521784190871165,2,wine,SF-EHOA,8675309
5,0.03342648730579759,0.9716748768472907,7,0.03296703296703297,0.9464285714285714,0.9331762690083529,2.5265378389556314,0.7111143961260912,3,wine,SF-EHOA,8675309
6,0.03342648730579759,0.9716748768472907,7,0.08241758241758243,0.8635204081632654,0.8329406725208824,2.3173967182158095,0.6687451645193778,4,wine,SF-EHOA,8675309
7,0.03342648730579759,0.9716748768472907,7,0.07417582417582418,0.8756377551020408,0.8502639577667573,2.0729091623024702,0.6234647428986021,5,wine,SF-EHOA,8675309
8,0.03342648730579759,0.9716748768472907,7,0.07692307692307694,0.8724489795918368,0.8440779610194903,1.7983563225882089,0.5772078068085444,6,wine,SF-EHOA,8675309
