iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,dataset,method,seed
1,0.03361904761904774,0.03936996336996342,0.9714285714285713,16,0.5011904761904762,0.3712246978598671,-0.010875111302312002,2.8,0.85,0,breast_cancer,IG-EHOA,155921
2,0.03361904761904774,0.03819871794871801,0.9714285714285713,16,0.27976190476190477,0.5980194212592462,0.43383157493198954,2.6,0.8,1,breast_cancer,IG-EHOA,155921
3,0.030776556776556687,0.03677747252747256,0.9736263736263737,14,0.23214285714285718,0.6852410534418546,0.5210463295569678,2.4,0.75,0,breast_cancer,IG-EHOA,155921
4,0.028267399267399188,0.03646382783882787,0.9758241758241759,13,0.2761904761904762,0.5947362054522941,0.44515306122448983,2.2,0.7,0,breast_cancer,IG-EHOA,155921
5,0.02424908424908418,0.03497893772893774,0.9802197802197803,14,0.2523809523809524,0.5994561382905566,0.4950978446393839,2.0,0.65,0,breast_cancer,IG-EHOA,155921
6,0.02424908424908418,0.033599358974358985,0.9802197802197803,14,0.23571428571428574,0.6236313823775125,0.5285714285714287,1.8,0.6000000000000001,1,breast_cancer,IG-EHOA,155921
7,0.02424908424908418,0.03194780219780216,0.9802197802197803,14,0.21428571428571427,0.6541456494878654,0.5714285714285714,1.6,0.55,2,breast_cancer,IG-EHOA,155921
8,0.021739926739926682,0.02949999999999997,0.9824175824175825,13,0.1571428571428571,0.737369815246993,0.685626959869805,1.4,0.5,0,breast_cancer,IG-EHOA,155921
9,0.021739926739926682,0.029311355311355283,0.9824175824175825,13,0.13452380952380955,0.7471427994274633,0.72867247606375,1.2,0.45,1,breast_cancer,IG-EHOA,155921
10,0.021739926739926682,0.028809065934065906,0.9824175824175825,13,0.13809523809523808,0.7514721239372942,0.7231173171022796,1.0,0.4,2,breast_cancer,IG-EHOA,155921
