iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.054961538461538395,0.08207692307692309,0.9491452991452992,6,0.4615384615384615,0.39333333333333337,0.07495256166982933,2.5,0.775,0,baseline,wine,IG-EHOA,447214,outer_3
2,0.054961538461538395,0.07039999999999996,0.9491452991452992,6,0.15384615384615388,0.7214285714285714,0.6886973180076628,2.0,0.65,1,baseline,wine,IG-EHOA,447214,outer_3
3,0.047480769230769194,0.06890384615384612,0.9574786324786325,7,0.36923076923076925,0.5095274170274171,0.25714285714285723,1.5,0.525,0,baseline,wine,IG-EHOA,447214,outer_3
4,0.047480769230769194,0.06069615384615386,0.9574786324786325,7,0.27692307692307694,0.5984920634920635,0.44285714285714295,1.0,0.4,1,baseline,wine,IG-EHOA,447214,outer_3
