iteration,fitness,cv_accuracy,selected_features,population_diversity,local_improvements,dataset,method,seed,fold
1,0.04246044244469444,0.9631712702578844,18,2.0504001567831405,1,breast_cancer,M-EHOA,529150,outer_3
2,0.04246044244469444,0.9631712702578844,18,2.869949891659378,1,breast_cancer,M-EHOA,529150,outer_3
3,0.03362392200974869,0.9710869474649003,15,2.0580801088041345,1,breast_cancer,M-EHOA,529150,outer_3
4,0.03362392200974869,0.9710869474649003,15,1.528798629803912,1,breast_cancer,M-EHOA,529150,outer_3
