iteration,fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,dataset,method,seed
1,0.08198882152330432,0.9233990147783251,8,0.48076923076923084,0.36965058750773044,0.03810580836108035,2.75,0.8375,0,wine,DFA-EHOA,123
2,0.05390924592648729,0.9509852216748769,7,0.22252747252747254,0.6649234693877552,0.5507918733002719,2.5,0.775,0,wine,DFA-EHOA,123
3,0.05390924592648729,0.9509852216748769,7,0.3021978021978022,0.5874961348175634,0.39200680272108845,2.9068166208791206,0.7854796245421246,1,wine,DFA-EHOA,123
4,0.05390924592648729,0.9509852216748769,7,0.3653846153846153,0.47841939806225514,0.2689604143544211,2.823118319261667,0.7639535633738257,2,wine,DFA-EHOA,123
5,0.04736320575975753,0.9583743842364532,8,0.4175824175824177,0.4627962315462315,0.15356607410580436,2.6796257032820847,0.731879145065663,0,wine,DFA-EHOA,123
6,0.03899715801439942,0.9652709359605911,6,0.25824175824175827,0.6271142547928262,0.47654744056543163,2.299746621020089,0.663428534096006,0,wine,DFA-EHOA,123
7,0.03899715801439942,0.9652709359605911,6,0.2857142857142857,0.5994588744588745,0.4251700680272109,1.9541887867005205,0.5988273622860982,1,wine,DFA-EHOA,123
8,0.03269496021220165,0.9724137931034482,7,0.17582417582417584,0.6955073696145125,0.6462585034013605,1.633834320090187,0.5385986628280308,0,wine,DFA-EHOA,123
