iteration,fitness,mean_population_fitness,cv_accuracy,selected_features,population_diversity,jaccard_stability,nogueira_stability,sweep_factor,inertia,stagnation_counter,controller_state,dataset,method,seed,fold
1,0.038277840269966265,0.045679115110611186,0.9657126192559263,13,0.5066666666666666,0.34455968478508525,-0.014957264957264904,2.5,0.775,0,baseline,breast_cancer,IG-EHOA,400000,outer_1
2,0.038277840269966265,0.042993400824896895,0.9657126192559263,13,0.2,0.6344032876308419,0.5941558441558442,2.0,0.65,1,baseline,breast_cancer,IG-EHOA,400000,outer_1
3,0.038277840269966265,0.03999910011248596,0.9657126192559263,13,0.24666666666666667,0.5966864018334607,0.5044642857142857,1.5,0.525,2,baseline,breast_cancer,IG-EHOA,400000,outer_1
4,0.03636670416197966,0.03961687289088864,0.9683164604424448,15,0.21333333333333332,0.624515946729569,0.5670995670995671,1.0,0.4,0,baseline,breast_cancer,IG-EHOA,400000,outer_1
