dataset,method,runs,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_median,balanced_accuracy_iqr,balanced_accuracy_ci95,f1_score_mean,f1_score_std,f1_score_median,f1_score_iqr,f1_score_ci95,mcc_mean,mcc_std,mcc_median,mcc_iqr,mcc_ci95,selected_features_mean,selected_features_std,selected_features_median,selected_features_iqr,selected_features_ci95,redundancy_mean,redundancy_std,redundancy_median,redundancy_iqr,redundancy_ci95,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_median,runtime_seconds_iqr,runtime_seconds_ci95,jaccard_stability_mean,jaccard_stability_std,jaccard_stability_median,jaccard_stability_iqr,jaccard_stability_ci95,nogueira_stability_mean,nogueira_stability_std,nogueira_stability_median,nogueira_stability_iqr,nogueira_stability_ci95
breast_cancer,DFA-EHOA[bootstrap_count=3],3,0.9460978835978836,0.021215628217388132,0.941468253968254,0.02083333333333326,0.024007743378178674,0.9549722511059384,0.022389301737807243,0.950354609929078,0.022029273133217564,0.025335879995169907,0.8842325480565479,0.05383275651695928,0.8713438408287706,0.0526628578194509,0.06091749867392061,17.0,0.0,17.0,0.0,0.0,0.4116167183712209,0.05552719103865885,0.3802200259994244,0.04841440617963627,0.06283493183928639,2.280007266672328,0.38150853159735326,2.146573100006208,0.36358664999715984,0.43171754469510665,0.36454849498327757,0.0,0.36454849498327757,0.0,0.0,-0.08597285067873295,0.0,-0.08597285067873295,0.0,0.0
breast_cancer,DFA-EHOA[bootstrap_count=5],3,0.9656084656084656,0.009532761445370115,0.9672619047619048,0.009424603174603252,0.010787335077745647,0.9719623099904791,0.006993931749291558,0.971830985915493,0.006993006993007089,0.007914378821168808,0.9254217649865734,0.018765904357629294,0.9259891667402068,0.01875946981652654,0.021235619867629528,15.333333333333334,1.5275252316519468,15.0,1.5,1.728557523228866,0.41138832435608014,0.03732642762123649,0.39893236325476983,0.03573372320015633,0.042238829148615625,2.7604925333483457,0.3593844642860615,2.751896300003864,0.35930734997964464,0.40668180570832907,0.3524374176548089,0.0,0.3524374176548089,0.0,0.0,0.021739130434782483,0.0,0.021739130434782483,0.0,0.0
breast_cancer,DFA-EHOA[bootstrap_count=8],3,0.9467592592592592,0.017644605253907476,0.9503968253968254,0.01736111111111105,0.019966750482452805,0.957663754054228,0.01969672571250604,0.9655172413793104,0.01848521183053553,0.02228894338884839,0.8893546124998076,0.04548223716022697,0.9054466190452621,0.04329456537609444,0.05146799646089475,15.666666666666666,1.5275252316519468,16.0,1.5,1.728557523228866,0.419939893820281,0.06204398079540561,0.3959492485626307,0.05846188722605383,0.07020937366709386,3.5234137666799747,0.5730426197098417,3.46026379999239,0.5704269499983639,0.6484587690633468,0.2557692307692308,0.0,0.2557692307692308,0.0,0.0,-0.24690747154873827,0.0,-0.24690747154873827,0.0,0.0
breast_cancer,DFA-EHOA[lambda_interaction=0.25],3,0.9656084656084656,0.009532761445370115,0.9672619047619048,0.009424603174603252,0.010787335077745647,0.9719623099904791,0.006993931749291558,0.971830985915493,0.006993006993007089,0.007914378821168808,0.9254217649865734,0.018765904357629294,0.9259891667402068,0.01875946981652654,0.021235619867629528,16.333333333333332,2.081665999466133,17.0,2.0,2.3556268333031403,0.4210127677465099,0.05369102399505135,0.39893236325476983,0.050170388285801004,0.060757113226954734,2.426672433328349,0.4262431680734469,2.223506400012411,0.38823434998630546,0.48233955134178924,0.40079051383399217,0.0,0.40079051383399217,0.0,0.0,0.059233449477351874,0.0,0.059233449477351874,0.0,0.0
breast_cancer,DFA-EHOA[lambda_interaction=0.5],3,0.9656084656084656,0.009532761445370115,0.9672619047619048,0.009424603174603252,0.010787335077745647,0.9719623099904791,0.006993931749291558,0.971830985915493,0.006993006993007089,0.007914378821168808,0.9254217649865734,0.018765904357629294,0.9259891667402068,0.01875946981652654,0.021235619867629528,15.333333333333334,1.5275252316519468,15.0,1.5,1.728557523228866,0.41138832435608014,0.03732642762123649,0.39893236325476983,0.03573372320015633,0.042238829148615625,2.9804797000057683,0.20592076100350917,3.0413356000208296,0.19906225003069267,0.23302127732233288,0.3524374176548089,0.0,0.3524374176548089,0.0,0.0,0.021739130434782483,0.0,0.021739130434782483,0.0,0.0
breast_cancer,DFA-EHOA[lambda_interaction=0.75],3,0.9656084656084656,0.009532761445370115,0.9672619047619048,0.009424603174603252,0.010787335077745647,0.9719623099904791,0.006993931749291558,0.971830985915493,0.006993006993007089,0.007914378821168808,0.9254217649865734,0.018765904357629294,0.9259891667402068,0.01875946981652654,0.021235619867629528,15.333333333333334,1.5275252316519468,15.0,1.5,1.728557523228866,0.41138832435608014,0.03732642762123649,0.39893236325476983,0.03573372320015633,0.042238829148615625,2.528642266658911,0.4491373356957561,2.375500700029079,0.42910965002374724,0.5082467408674299,0.3524374176548089,0.0,0.3524374176548089,0.0,0.0,0.021739130434782483,0.0,0.021739130434782483,0.0,0.0
breast_cancer,DFA-EHOA[lambda_stability=0.25],3,0.9616402116402116,0.0059798747751406145,0.9623015873015872,0.005952380952381042,0.006766865329849466,0.9696960577242267,0.004041361807032709,0.971830985915493,0.0035936285936286616,0.004573231401278694,0.9189903118788706,0.010944030742644264,0.9246031746031746,0.009805286223488308,0.012384336626759005,15.0,1.7320508075688772,14.0,1.5,1.96,0.4160210968542231,0.04517573489560516,0.39893236325476983,0.04268288194737074,0.05112115649752095,2.6295542000055625,0.24797126551641058,2.5482386000221595,0.23776159997214563,0.28060590271849595,0.3043478260869565,0.0,0.3043478260869565,0.0,0.0,-0.06666666666666665,0.0,-0.06666666666666665,0.0,0.0
breast_cancer,DFA-EHOA[lambda_stability=0.5],3,0.9656084656084656,0.009532761445370115,0.9672619047619048,0.009424603174603252,0.010787335077745647,0.9719623099904791,0.006993931749291558,0.971830985915493,0.006993006993007089,0.007914378821168808,0.9254217649865734,0.018765904357629294,0.9259891667402068,0.01875946981652654,0.021235619867629528,15.333333333333334,1.5275252316519468,15.0,1.5,1.728557523228866,0.41138832435608014,0.03732642762123649,0.39893236325476983,0.03573372320015633,0.042238829148615625,2.5029223333500945,0.4141646528642754,2.6129963000421412,0.40304484995431267,0.46867142468723394,0.3524374176548089,0.0,0.3524374176548089,0.0,0.0,0.021739130434782483,0.0,0.021739130434782483,0.0,0.0
breast_cancer,DFA-EHOA[lambda_stability=0.75],3,0.9632936507936507,0.013346849253049329,0.9672619047619048,0.012896825396825351,0.015103381737799517,0.969532814603237,0.010821842849967872,0.971830985915493,0.010637250073869842,0.012246068009811286,0.9195072465537795,0.028195696542010283,0.9259891667402068,0.027631247465717435,0.03190643425749653,15.0,2.0,15.0,2.0,2.263213055223333,0.4268272290436543,0.03913339167659267,0.44524907731749197,0.035733723200156275,0.04428360146881632,2.842638033325784,0.17464340840156165,2.799037999997381,0.17051275001722388,0.1976276209515573,0.3429951690821256,0.0,0.3429951690821256,0.0,0.0,0.022222222222222143,0.0,0.022222222222222143,0.0,0.0
